film_id,film_name,duration,category,language,year,rating
21324148,Molly's Theory of Relativity,102,comedy-drama,English,2013,NR
1208474,Mon Oncle d'Amerique,121,comedy-drama,English,1980,PG
4668,Mona Lisa,120,drama,English,1986,R
18758124,Mona Lisa Descending a Staircase,7,other,English,1992,NR
20839833,Mondays at Racine,39,documentary,English,2012,NR
210831,Mondo cane,105,documentary,English,1963,R
18790568,Moneyball,133,comedy-drama,English,2011,PG-13
8050882,Mongol,120,biography,English,2008,R
15425,Passion Fish,136,drama,English,1992,R
19773715,Monsieur Lazhar,94,drama,English,2011,PG-13
19948,The Turning Point,119,drama,English,1976,PG
1207961,Monsieur Verdoux,102,comedy-drama,English,1947,NR
1207962,Monsieur Vincent,73,biography,English,1947,NR
4075515,Monster,111,crime drama,English,2003,R
5935401,Monster House,86,comedy,English,2006,PG
3528256,Monster's Ball,111,drama,English,2001,R
3611716,"Monsters, Inc.",92,comedy,English,2001,G
21381253,The Monuments Men,112,mystery & suspense,English,2014,PG-13
1209430,The Moon and Sixpence,89,drama,English,1942,NR
22813671,Is the Man Who Is Tall Happy? Noam Chomsky,88,documentary,English,2013,NR
1209365,The Moon Is Blue,99,comedy,English,1953,NR
18710643,Moon Rockets,10,documentary,English,1947,NR
18755642,Moonbird,0,,English,1959,NR
1209369,Moonraker,136,action/adventure,English,1979,PG
19398594,Moonrise Kingdom,94,comedy,English,2012,PG-13
19398594,Moonrise Kingdom,94,comedy,English,2012,PG-13
157679,Moonstruck,102,comedy-drama,English,1987,PG
1209504,Moontide,94,drama,English,1942,NR
21801103,He's Way More Famous Than You,95,comedy,English,2013,NR
18776756,More About Nostradamus,0,drama,English,1940,NR
1209374,The More the Merrier,104,comedy,English,1943,NR
328886,The Helen Morgan Story,118,biography,English,1957,NR
14202,Morituri,123,drama,English,1965,NR
24470,The Morning After,103,drama,English,1986,R
11074747,Morning Glory,107,comedy,English,2010,PG-13
21820891,Some Velvet Morning,83,drama,English,2013,NR
20141441,A Morning Stroll,7,other,English,2011,NR
261067,Morocco,90,drama,English,1930,NR
1215704,Moscow Does Not Believe in Tears,152,comedy-drama,English,1979,NR
18772223,Moscow Moods,0,,English,1936,NR
6010623,Moscow Strikes Back,58,documentary,English,1942,NR
20136307,HELLO I MUST BE GOING,95,comedy-drama,English,2012,R
12287687,Most Dangerous Man in America: Daniel Ellsberg,93,documentary,English,2009,NR
21396380,Mother of George,106,drama,English,2013,R
3859098,Mother India,172,drama,English,1957,NR
495948,Mother Is a Freshman,81,comedy,English,1949,NR
1209386,Mother Wore Tights,107,biography,English,1947,NR
4306102,The Motorcycle Diaries,128,drama,English,2004,R
25474,Moulin Rouge,123,biography,English,1952,NR
25474,Moulin Rouge,123,biography,English,1952,NR
20858392,Head Games,91,documentary,English,2012,PG-13
428844,Mourning Becomes Electra,173,drama,English,1947,NR
19697781,The Odd Life of Timothy Green,100,comedy-drama,English,2012,PG
18770746,More Trouble,0,,English,1918,NR
18710130,Wrecked,91,mystery & suspense,English,2010,R
20531756,The LEGO Movie,101,comedy,English,2014,PG
1209479,Muddy River,105,drama,English,1981,NR
1209544,The Mudlark,96,drama,English,1950,NR
2318869,Mulan,90,action/adventure,English,1998,G
3446217,Mulholland Dr.,147,mystery & suspense,English,2001,R
2131802,The Mummy,125,horror,English,1999,PG-13
5216520,Munich,164,drama,English,2005,R
18764279,Munro,0,,English,1960,NR
1209484,The Muppet Movie,98,comedy,English,1979,G
19553997,The Muppets,109,comedy,English,2011,PG
36711,The Muppets Take Manhattan,94,comedy,English,1984,G
21743062,The Wolf of Wall Street,179,biography,English,2013,R
5484763,"Murder, Inc.",103,crime drama,English,1960,NR
3379917,Murder on a Sunday Morning,111,documentary,English,2002,NR
2938501,Murder on the Orient Express,120,mystery & suspense,English,2001,NR
5319546,Murderball,88,documentary,English,2005,R
1222536,Murmur of the Heart,118,drama,English,1971,R
358525,Murphy's Romance,107,drama,English,1985,PG-13
21982414,Dallas Buyers Club,117,biography,English,2013,R
16279,Music Box,123,drama,English,1989,PG-13
16279,Music Box,123,drama,English,1989,PG-13
12373772,Music by Prudence,32,documentary,English,2009,NR
16024,Music for Millions,120,drama,English,1944,NR
20531756,The LEGO Movie,101,comedy,English,2014,PG
52975,Music in Manhattan,81,musical,English,1944,NR
1209738,Music in My Heart,69,musical,English,1940,NR
2466413,Music of the Heart,124,drama,English,1999,PG
20487105,The Music Teacher,120,drama,English,2012,NR
68205,Mutiny on the Bounty,132,drama,English,1935,NR
68205,Mutiny on the Bounty,132,drama,English,1935,NR
4020819,My Architect,116,documentary,English,2003,NR
343210,My Beautiful Laundrette,105,comedy-drama,English,1985,R
126804,My Best Friend's Wedding,105,comedy,English,1997,PG-13
3771594,My Big Fat Greek Wedding,95,comedy,English,2002,PG
18756746,"My Boy, Johnny",0,other,English,1944,NR
1209748,My Brilliant Career,98,comedy-drama,English,1979,G
18711239,"My Country, My Country",90,documentary,English,2005,NR
21019270,My Country 'Tis of Thee,20,documentary,English,1950,NR
30663,My Cousin Rachel,98,drama,English,1952,NR
1225741,My Cousin Vinny,119,comedy,English,1992,R
19791767,The Darkest Hour,88,action/adventure,English,2011,PG-13
1210071,My Fair Lady,170,musical,English,1964,G
50819,My Family/Mi Familia,125,drama,English,1995,R
1209619,My Favorite Wife,88,comedy,English,1940,NR
9409,My Favorite Year,92,comedy,English,1982,PG
18705851,My Financial Career,7,comedy,English,1963,NR
1210073,My Foolish Heart,98,drama,English,1949,NR
30089,My Gal Sal,105,musical,English,1942,NR
252163,My Geisha,119,comedy,English,1962,NR
4106414,My Grandmother Ironed the King's Shirts,12,fantasy,English,1999,NR
127137,My Left Foot,102,drama,English,1989,R
1209625,My Life as a Dog,101,comedy-drama,English,1985,PG-13
8170669,All the Boys Love Mandy Lane,93,horror,English,2006,R
73329,My Man Godfrey,94,comedy,English,1936,NR
21831837,Stan Lee's Mighty 7,90,action/adventure,English,2014,NR
1215487,My Night at Maud's,105,drama,English,1969,PG
1208826,My Sister Eileen,96,comedy,English,1942,NR
1210282,My Son John,122,drama,English,1952,NR
225489,"Edward, My Son",112,drama,English,1949,NR
1208830,My Sweet Little Village,98,comedy,English,1986,PG
20709701,My Uncle Rafael,102,comedy,English,2011,PG-13
19541900,My Week With Marilyn,98,drama,English,2011,R
25488,My Wild Irish Rose,101,biography,English,1947,NR
21494184,Deceptive Practice/Mysteries & Mentors/Ricky Jay,88,documentary,English,2012,NR
21494184,Deceptive Practice/Mysteries & Mentors/Ricky Jay,88,documentary,English,2012,NR
22683867,Dear Mr. Watterson: Exploration of Calvin & Hobbes,89,documentary,English,2013,NR
127058,Mystery Street,93,crime drama,English,1950,NR
3992102,Mystic River,137,crime drama,English,2003,R
21038878,Na Wewe,25,drama,English,2010,NR
18764286,Nails,62,horror,English,2004,NR
374321,The Naked City,96,crime drama,English,1948,NR
18775326,The Naked Eye,0,other,English,1995,NR
247927,The Naked Prey,96,action/adventure,English,1966,NR
233507,The Naked Spur,91,western,English,1952,NR
375320,A Streetcar Named Desire,125,drama,English,1951,PG
202842,Napoleon and Samantha,92,drama,English,1972,G
252558,The Narrow Margin,71,crime drama,English,1952,NR
1208861,Nashville,159,comedy-drama,English,1975,R
1230365,The Nasty Girl,95,comedy-drama,English,1990,PG-13
16430,National Velvet,125,drama,English,1944,G
1209079,The Natural,134,drama,English,1984,PG
59842,Annie Hall,94,comedy,English,1977,PG
25491,Naughty Marietta,106,action/adventure,English,1935,G
1200143,Along the Navajo Trail,66,western,English,1945,NR
26625,The Navy Comes Through,81,drama,English,1942,NR
19444759,Good Neighbours,98,mystery & suspense,English,2010,R
249766,Nell,114,drama,English,1994,PG-13
18789475,Nelly's Folly,0,comedy,English,1961,NR
393876,Neptune's Daughter,92,musical,English,1949,NR
208923,One Flew Over the Cuckoo's Nest,134,comedy-drama,English,1975,R
217058,Network,121,comedy-drama,English,1976,R
159556,Never Cry Wolf,91,action/adventure,English,1983,PG
18739260,Never Give Up: The 20th Century Odyssey of Herbert,40,documentary,English,1995,NR
86352,Never on Sunday,97,comedy,English,1960,NR
21803414,American Hustle,138,drama,English,2013,R
4357533,New Guy,85,comedy,English,2003,NR
374215,A New Kind of Love,110,comedy,English,1963,NR
21110552,Nybyggarna,161,drama,English,1971,PG
18713938,The New Spirit,8,,English,1942,NR
14972965,The New Tenants,21,drama,English,2009,NR
5246716,The New World,135,drama,English,2005,PG-13
18694302,Nibbles,0,other,English,2003,NR
2758,Nicholas and Alexandra,190,drama,English,1971,PG
304614,Night and Day,130,biography,English,1946,NR
19072665,Saturday Night at the Movies,120,other,English,,NR
18778613,The Night Before Christmas,0,other,English,,NR
230521,Night Must Fall,117,mystery & suspense,English,1937,NR
289497,The Night of the Iguana,125,drama,English,1963,NR
1215686,Night People,93,drama,English,1954,NR
18727219,Night Train Murders,94,horror,English,1975,R
1211453,Nightlife,120,comedy,English,1989,PG-13
1229361,Tim Burton's the Nightmare Before Christmas,76,fantasy,English,1993,PG
1201245,Days and Nights in the Forest,115,comedy,English,1970,NR
1200104,Cabiria,110,drama,English,1957,NR
9613099,Cloud 9,98,drama,English,2008,NR
9613099,Cloud 9,98,drama,English,2008,NR
18735359,Nine from Little Rock,20,,English,1964,NR
7025068,Nine lives,112,drama,English,2005,R
255323,9 to 5,110,comedy,English,1980,PG
1210375,1941,118,comedy,English,1979,PG
83159,Ninotchka,110,comedy,English,1939,NR
22405453,The Broken Circle Breakdown,102,drama,English,2012,NR
21710857,Our Nixon,84,documentary,English,2013,NR
20588746,No,118,drama,English,2012,R
7306803,No Country for Old Men,122,drama,English,2007,R
6941404,No End in Sight,102,documentary,English,2007,NR
177653,Good Will Hunting,127,drama,English,1997,R
1210384,No Man's Land,107,crime drama,English,1987,R
1211478,No Sad Songs for Me,89,drama,English,1950,NR
1210393,No Time for Love,85,comedy,English,1943,NR
15324322,No Time for Nuts,6,,English,2006,NR
43896,No Way Out,114,mystery & suspense,English,1986,R
1241329,Noah's Ark,120,drama,English,1999,NR
328998,Nobody's Fool,110,comedy-drama,English,1994,R
413470,None but the Lonely Heart,113,drama,English,1944,NR
1210399,None Shall Escape,85,drama,English,1944,NR
1206053,I'd Give My Life,82,crime drama,English,1936,NR
6660086,Norbit,102,comedy,English,2007,PG-13
341662,Norma Rae,114,drama,English,1979,PG
24897,Knute Rockne---All American,96,biography,English,1940,NR
1210229,North by Northwest,136,action/adventure,English,1959,NR
5220240,North Country,126,drama,English,2005,R
399356,The North Star,105,drama,English,1943,NR
1216512,Northwest Mounted Police,125,drama,English,1940,NR
1239219,Northwest Passage,125,action/adventure,English,1940,NR
18775339,Norway In Revolt,0,documentary,English,1941,NR
25503,Not as a Stranger,135,drama,English,1955,NR
20676321,Nate & Margaret,78,comedy-drama,English,2012,NR
6208111,Notes on a Scandal,91,drama,English,2006,R
18736435,Notes on the Popular Arts,20,documentary,English,1978,NR
1209770,Notorious,101,drama,English,1946,NR
22112870,Her,126,drama,English,2013,R
316742,"Now, Voyager",120,drama,English,1942,NR
4390600,Now You See It,120,fantasy,English,2005,NR
3949202,Nowhere in Africa,141,drama,English,2001,R
18764277,Nudnik #2,0,other,English,1964,NR
1211650,Public Hero Number One,81,crime drama,English,1935,NR
22081697,The Last Days on Mars,91,sci-fi,English,2013,R
21039462,Breakfast With Curtis,84,comedy,English,2012,NR
371664,The Nun's Story,149,drama,English,1959,NR
1209646,Nurse Edith Cavell,95,drama,English,1939,NR
247,The Nutty Professor,95,comedy,English,1996,PG-13
3140811,"O Brother, Where Art Thou?",106,comedy,English,2000,PG-13
3980144,O Quatrilho,120,drama,English,1995,NR
15393,"Objective, Burma!",142,action/adventure,English,1945,NR
880,Obsession,98,mystery & suspense,English,1976,PG
1216212,An Occurrence at Owl Creek Bridge,22,drama,English,1962,NR
16947,The Odd Couple,105,comedy,English,1968,G
1209886,Odd Man Out,116,drama,English,1946,NR
18696188,Against All Odds,60,action/adventure,English,1924,NR
494132,Of Human Bondage,83,drama,English,1934,NR
25063,Of Human Hearts,100,drama,English,1938,NR
18770049,Of Men and Demons,65,other,English,1969,NR
525238,Of Mice and Men,111,drama,English,1992,PG-13
18880278,Puss in Boots,90,comedy,English,2011,PG
20912651,About Time,123,comedy,English,2013,R
18745187,See You Off to the Edge of Town,87,comedy-drama,English,2002,NR
151808,An Officer and a Gentleman,126,drama,English,1982,R
1210118,The Official Story,112,drama,English,1985,NR
18909411,Our Idiot Brother,90,comedy,English,2011,R
9417,"Oh, God!",104,comedy,English,1977,PG
18778036,"Oh My Darling, Clementine",0,other,English,2007,NR
18736955,"Oh, My Nerves",0,,English,1935,NR
18713108,Oisin,0,,English,1970,NR
1205485,The Boy from Oklahoma,90,western,English,1954,NR
22175128,Oktapodi,3,fantasy,English,2007,NR
1209675,The Old Man and the Sea,86,drama,English,1958,NR
1209675,The Old Man and the Sea,86,drama,English,1958,NR
21234709,The Old Mill,9,comedy,English,1937,NR
8904934,Milk,128,drama,English,2008,R
162906,Oliver!,140,musical,English,1968,G
18768074,The Olympics in Mexico,120,documentary,English,1970,NR
5700091,The Omen,110,horror,English,2006,R
23426057,Bébert et l'omnibus,95,comedy,English,1963,NR
1210163,On Any Sunday,91,documentary,English,1971,G
127458,On Golden Pond,109,comedy-drama,English,1981,PG
18708689,High on Hope,72,documentary,English,2009,NR
18698776,The Enemy on the Beach,0,drama,English,1965,NR
1210141,On the Bowery,65,documentary,English,1956,NR
14158,On the Riviera,90,comedy,English,1951,NR
2374102,On the Ropes,120,documentary,English,1999,NR
14548,On the Town,98,musical,English,1949,NR
18712703,Twelfth Night,0,,English,1910,NR
53011,On the Waterfront,108,drama,English,1954,NR
21710843,Mandela: Long Walk to Freedom,146,drama,English,2013,PG-13
6751779,Once,85,drama,English,2006,NR
251460,"Once More, My Darling",94,comedy,English,1949,NR
31864,Once Upon a Honeymoon,117,comedy,English,1942,NR
5457821,One Day Crossing,25,drama,English,2000,NR
2590675,One Day in September,110,documentary,English,1999,R
22468487,Knights of Badassdom,85,comedy,English,2014,R
112275,One-Eyed Jacks,141,western,English,1961,NR
52833,King Kong,100,sci-fi,English,1933,NR
5368,One Fine Day,108,comedy,English,1996,PG
208923,One Flew Over the Cuckoo's Nest,134,comedy-drama,English,1975,R
215307,One Foot in Heaven,108,drama,English,1941,NR
1210950,One From the Heart,107,drama,English,1982,R
264270,One Hour with You,80,musical,English,1932,NR
18730521,140 Days Under the World,0,,English,1964,NR
1224875,100 Men and a Girl,85,musical,English,1937,NR
17611767,127 Hours,94,drama,English,2010,R
3000822,102 Dalmatians,101,comedy,English,2000,G
222107,One in a Million,95,musical,English,1936,NR
15331651,One Man Band,5,other,English,2005,NR
96046,One Million B.C.,80,drama,English,1940,NR
1210916,One Night of Love,84,musical,English,1934,NR
1216737,One of Our Aircraft is Missing,103,drama,English,1942,NR
211673,"One Potato, Two Potato",92,drama,English,1964,NR
21891537,Lone Survivor,121,action/adventure,English,2013,R
1219122,$1000 a Minute,0,comedy,English,1935,NR
517021,One True Thing,128,drama,English,1998,R
1221958,The Taking of Pelham One Two Three,104,crime drama,English,1974,R
456687,One Way Passage,69,drama,English,1932,NR
18772282,One Who Came Back,0,comedy,English,1951,NR
1210969,Only Angels Have Wings,121,action/adventure,English,1939,NR
30599,Only When I Laugh,120,comedy-drama,English,1981,R
1211128,Open City,100,drama,English,1944,NR
1226206,Open Doors,109,drama,English,1990,R
20770468,Open Heart,39,documentary,English,2012,NR
18720681,Operation Blue Jay,0,documentary,English,1953,NR
19471937,Operation Homecoming/Writing Wartime Experience,81,documentary,English,2007,NR
314430,Operation Petticoat,124,comedy,English,1959,NR
1210988,Operation Thunderbolt,120,drama,English,1977,PG
18765200,Operation Vittles,14,documentary,English,1948,NR
436604,Operator 13,86,drama,English,1934,NR
13977,Orchestra Wives,98,musical,English,1942,NR
